col1,binaryttype,name,Lenticular,Elliptical,Spiral,path
3102,4,3161,0,0,1,Data/abraham_images/3161.jpg
3103,4,3162,0,0,1,Data/abraham_images/3162.jpg
3104,4,3163,0,0,1,Data/abraham_images/3163.jpg
3105,4,3165,0,0,1,Data/abraham_images/3165.jpg
3106,4,3166,0,0,1,Data/abraham_images/3166.jpg
3107,3,3167,0,1,0,Data/abraham_images/3167.jpg
3108,2,3168,1,0,0,Data/abraham_images/3168.jpg
3109,4,3169,0,0,1,Data/abraham_images/3169.jpg
3110,4,3170,0,0,1,Data/abraham_images/3170.jpg
3111,2,3171,1,0,0,Data/abraham_images/3171.jpg
3112,4,3172,0,0,1,Data/abraham_images/3172.jpg
3113,1,3173,1,0,0,Data/abraham_images/3173.jpg
3114,4,3174,0,0,1,Data/abraham_images/3174.jpg
3115,4,3175,0,0,1,Data/abraham_images/3175.jpg
3116,4,3176,0,0,1,Data/abraham_images/3176.jpg
3117,4,3177,0,0,1,Data/abraham_images/3177.jpg
3118,4,3178,0,0,1,Data/abraham_images/3178.jpg
3119,2,3179,1,0,0,Data/abraham_images/3179.jpg
3120,4,3180,0,0,1,Data/abraham_images/3180.jpg
3121,4,3181,0,0,1,Data/abraham_images/3181.jpg
3122,4,3182,0,0,1,Data/abraham_images/3182.jpg
3123,1,3183,1,0,0,Data/abraham_images/3183.jpg
3124,3,3184,0,1,0,Data/abraham_images/3184.jpg
3125,3,3185,0,1,0,Data/abraham_images/3185.jpg
3126,4,3186,0,0,1,Data/abraham_images/3186.jpg
3127,4,3187,0,0,1,Data/abraham_images/3187.jpg
3128,3,3188,0,1,0,Data/abraham_images/3188.jpg
3129,1,3189,1,0,0,Data/abraham_images/3189.jpg
3130,4,3190,0,0,1,Data/abraham_images/3190.jpg
3131,4,3191,0,0,1,Data/abraham_images/3191.jpg
3132,1,3192,1,0,0,Data/abraham_images/3192.jpg
3133,2,3193,1,0,0,Data/abraham_images/3193.jpg
3134,4,3194,0,0,1,Data/abraham_images/3194.jpg
3135,2,3195,1,0,0,Data/abraham_images/3195.jpg
3136,4,3196,0,0,1,Data/abraham_images/3196.jpg
3137,1,3197,1,0,0,Data/abraham_images/3197.jpg
3138,4,3198,0,0,1,Data/abraham_images/3198.jpg
3139,1,3199,1,0,0,Data/abraham_images/3199.jpg
3140,4,3200,0,0,1,Data/abraham_images/3200.jpg
3141,4,3201,0,0,1,Data/abraham_images/3201.jpg
3142,3,3202,0,1,0,Data/abraham_images/3202.jpg
3143,4,3203,0,0,1,Data/abraham_images/3203.jpg
3144,1,3204,1,0,0,Data/abraham_images/3204.jpg
3145,3,3205,0,1,0,Data/abraham_images/3205.jpg
3146,4,3206,0,0,1,Data/abraham_images/3206.jpg
3147,3,3207,0,1,0,Data/abraham_images/3207.jpg
3148,3,3208,0,1,0,Data/abraham_images/3208.jpg
3149,3,3209,0,1,0,Data/abraham_images/3209.jpg
3150,4,3210,0,0,1,Data/abraham_images/3210.jpg
3151,4,3211,0,0,1,Data/abraham_images/3211.jpg
3152,1,3212,1,0,0,Data/abraham_images/3212.jpg
3153,4,3213,0,0,1,Data/abraham_images/3213.jpg
3154,1,3214,1,0,0,Data/abraham_images/3214.jpg
3155,1,3215,1,0,0,Data/abraham_images/3215.jpg
3156,4,3216,0,0,1,Data/abraham_images/3216.jpg
3157,1,3217,1,0,0,Data/abraham_images/3217.jpg
3158,4,3218,0,0,1,Data/abraham_images/3218.jpg
3159,3,3219,0,1,0,Data/abraham_images/3219.jpg
3160,1,3220,1,0,0,Data/abraham_images/3220.jpg
3161,1,3221,1,0,0,Data/abraham_images/3221.jpg
3162,4,3222,0,0,1,Data/abraham_images/3222.jpg
3163,2,3223,1,0,0,Data/abraham_images/3223.jpg
3164,4,3224,0,0,1,Data/abraham_images/3224.jpg
3165,1,3225,1,0,0,Data/abraham_images/3225.jpg
3166,4,3226,0,0,1,Data/abraham_images/3226.jpg
3167,4,3227,0,0,1,Data/abraham_images/3227.jpg
3168,3,3228,0,1,0,Data/abraham_images/3228.jpg
3169,4,3229,0,0,1,Data/abraham_images/3229.jpg
3170,3,3230,0,1,0,Data/abraham_images/3230.jpg
3171,4,3231,0,0,1,Data/abraham_images/3231.jpg
3172,4,3232,0,0,1,Data/abraham_images/3232.jpg
3173,4,3233,0,0,1,Data/abraham_images/3233.jpg
3174,4,3235,0,0,1,Data/abraham_images/3235.jpg
3175,4,3236,0,0,1,Data/abraham_images/3236.jpg
3176,1,3237,1,0,0,Data/abraham_images/3237.jpg
3177,4,3238,0,0,1,Data/abraham_images/3238.jpg
3178,2,3239,1,0,0,Data/abraham_images/3239.jpg
3179,4,3240,0,0,1,Data/abraham_images/3240.jpg
3180,4,3241,0,0,1,Data/abraham_images/3241.jpg
3181,3,3242,0,1,0,Data/abraham_images/3242.jpg
3182,4,3243,0,0,1,Data/abraham_images/3243.jpg
3183,4,3244,0,0,1,Data/abraham_images/3244.jpg
3184,2,3245,1,0,0,Data/abraham_images/3245.jpg
3185,1,3246,1,0,0,Data/abraham_images/3246.jpg
3186,4,3247,0,0,1,Data/abraham_images/3247.jpg
3187,4,3248,0,0,1,Data/abraham_images/3248.jpg
3188,4,3249,0,0,1,Data/abraham_images/3249.jpg
3189,1,3250,1,0,0,Data/abraham_images/3250.jpg
3190,3,3251,0,1,0,Data/abraham_images/3251.jpg
3191,1,3252,1,0,0,Data/abraham_images/3252.jpg
3192,4,3253,0,0,1,Data/abraham_images/3253.jpg
3193,4,3254,0,0,1,Data/abraham_images/3254.jpg
3194,4,3255,0,0,1,Data/abraham_images/3255.jpg
3195,1,3256,1,0,0,Data/abraham_images/3256.jpg
3196,3,3257,0,1,0,Data/abraham_images/3257.jpg
3197,1,3258,1,0,0,Data/abraham_images/3258.jpg
3198,4,3259,0,0,1,Data/abraham_images/3259.jpg
3199,2,3260,1,0,0,Data/abraham_images/3260.jpg
3200,1,3261,1,0,0,Data/abraham_images/3261.jpg
3201,4,3262,0,0,1,Data/abraham_images/3262.jpg
3202,4,3263,0,0,1,Data/abraham_images/3263.jpg
3203,4,3264,0,0,1,Data/abraham_images/3264.jpg
3204,4,3265,0,0,1,Data/abraham_images/3265.jpg
3205,2,3266,1,0,0,Data/abraham_images/3266.jpg
3206,4,3267,0,0,1,Data/abraham_images/3267.jpg
3207,3,3268,0,1,0,Data/abraham_images/3268.jpg
3208,4,3269,0,0,1,Data/abraham_images/3269.jpg
3209,2,3270,1,0,0,Data/abraham_images/3270.jpg
3210,2,3271,1,0,0,Data/abraham_images/3271.jpg
3211,4,3272,0,0,1,Data/abraham_images/3272.jpg
3212,4,3273,0,0,1,Data/abraham_images/3273.jpg
3213,4,3274,0,0,1,Data/abraham_images/3274.jpg
3214,1,3275,1,0,0,Data/abraham_images/3275.jpg
3215,4,3276,0,0,1,Data/abraham_images/3276.jpg
3216,2,3277,1,0,0,Data/abraham_images/3277.jpg
3217,4,3278,0,0,1,Data/abraham_images/3278.jpg
3218,4,3279,0,0,1,Data/abraham_images/3279.jpg
3219,2,3280,1,0,0,Data/abraham_images/3280.jpg
3220,2,3281,1,0,0,Data/abraham_images/3281.jpg
3221,1,3282,1,0,0,Data/abraham_images/3282.jpg
3222,4,3284,0,0,1,Data/abraham_images/3284.jpg
3223,1,3285,1,0,0,Data/abraham_images/3285.jpg
3224,1,3286,1,0,0,Data/abraham_images/3286.jpg
3225,1,3287,1,0,0,Data/abraham_images/3287.jpg
3226,1,3288,1,0,0,Data/abraham_images/3288.jpg
3227,3,3289,0,1,0,Data/abraham_images/3289.jpg
3228,4,3290,0,0,1,Data/abraham_images/3290.jpg
3229,1,3291,1,0,0,Data/abraham_images/3291.jpg
3230,4,3292,0,0,1,Data/abraham_images/3292.jpg
3231,4,3293,0,0,1,Data/abraham_images/3293.jpg
3232,1,3294,1,0,0,Data/abraham_images/3294.jpg
3233,4,3295,0,0,1,Data/abraham_images/3295.jpg
3234,4,3296,0,0,1,Data/abraham_images/3296.jpg
3235,3,3297,0,1,0,Data/abraham_images/3297.jpg
3236,4,3298,0,0,1,Data/abraham_images/3298.jpg
3237,4,3299,0,0,1,Data/abraham_images/3299.jpg
3238,4,3300,0,0,1,Data/abraham_images/3300.jpg
3239,4,3301,0,0,1,Data/abraham_images/3301.jpg
3240,4,3302,0,0,1,Data/abraham_images/3302.jpg
3241,4,3303,0,0,1,Data/abraham_images/3303.jpg
3242,4,3304,0,0,1,Data/abraham_images/3304.jpg
3243,2,3305,1,0,0,Data/abraham_images/3305.jpg
3244,1,3306,1,0,0,Data/abraham_images/3306.jpg
3245,1,3307,1,0,0,Data/abraham_images/3307.jpg
3246,4,3308,0,0,1,Data/abraham_images/3308.jpg
3247,4,3309,0,0,1,Data/abraham_images/3309.jpg
3248,4,3310,0,0,1,Data/abraham_images/3310.jpg
3249,4,3311,0,0,1,Data/abraham_images/3311.jpg
3250,1,3312,1,0,0,Data/abraham_images/3312.jpg
3251,1,3313,1,0,0,Data/abraham_images/3313.jpg
3252,4,3314,0,0,1,Data/abraham_images/3314.jpg
3253,1,3315,1,0,0,Data/abraham_images/3315.jpg
3254,4,3316,0,0,1,Data/abraham_images/3316.jpg
3255,4,3317,0,0,1,Data/abraham_images/3317.jpg
3256,4,3318,0,0,1,Data/abraham_images/3318.jpg
3257,4,3319,0,0,1,Data/abraham_images/3319.jpg
3258,4,3320,0,0,1,Data/abraham_images/3320.jpg
3259,4,3321,0,0,1,Data/abraham_images/3321.jpg
3260,4,3322,0,0,1,Data/abraham_images/3322.jpg
3261,4,3323,0,0,1,Data/abraham_images/3323.jpg
3262,4,3324,0,0,1,Data/abraham_images/3324.jpg
3263,4,3325,0,0,1,Data/abraham_images/3325.jpg
3264,1,3326,1,0,0,Data/abraham_images/3326.jpg
3265,1,3327,1,0,0,Data/abraham_images/3327.jpg
3266,4,3328,0,0,1,Data/abraham_images/3328.jpg
3267,4,3329,0,0,1,Data/abraham_images/3329.jpg
3268,3,3330,0,1,0,Data/abraham_images/3330.jpg
3269,4,3331,0,0,1,Data/abraham_images/3331.jpg
3270,3,3332,0,1,0,Data/abraham_images/3332.jpg
3271,4,3333,0,0,1,Data/abraham_images/3333.jpg
3272,4,3334,0,0,1,Data/abraham_images/3334.jpg
3273,4,3335,0,0,1,Data/abraham_images/3335.jpg
3274,3,3336,0,1,0,Data/abraham_images/3336.jpg
3275,4,3338,0,0,1,Data/abraham_images/3338.jpg
3276,3,3339,0,1,0,Data/abraham_images/3339.jpg
3277,1,3340,1,0,0,Data/abraham_images/3340.jpg
3278,4,3341,0,0,1,Data/abraham_images/3341.jpg
3279,1,3342,1,0,0,Data/abraham_images/3342.jpg
3280,4,3343,0,0,1,Data/abraham_images/3343.jpg
3281,4,3344,0,0,1,Data/abraham_images/3344.jpg
3282,4,3345,0,0,1,Data/abraham_images/3345.jpg
3283,4,3346,0,0,1,Data/abraham_images/3346.jpg
3284,2,3347,1,0,0,Data/abraham_images/3347.jpg
3285,4,3348,0,0,1,Data/abraham_images/3348.jpg
3286,4,3349,0,0,1,Data/abraham_images/3349.jpg
3287,4,3350,0,0,1,Data/abraham_images/3350.jpg
3288,4,3351,0,0,1,Data/abraham_images/3351.jpg
3289,4,3352,0,0,1,Data/abraham_images/3352.jpg
3290,4,3353,0,0,1,Data/abraham_images/3353.jpg
3291,4,3354,0,0,1,Data/abraham_images/3354.jpg
3292,3,3355,0,1,0,Data/abraham_images/3355.jpg
3293,1,3356,1,0,0,Data/abraham_images/3356.jpg
3294,4,3357,0,0,1,Data/abraham_images/3357.jpg
3295,3,3358,0,1,0,Data/abraham_images/3358.jpg
3296,4,3359,0,0,1,Data/abraham_images/3359.jpg
3297,4,3360,0,0,1,Data/abraham_images/3360.jpg
3298,4,3361,0,0,1,Data/abraham_images/3361.jpg
3299,4,3362,0,0,1,Data/abraham_images/3362.jpg
3300,1,3363,1,0,0,Data/abraham_images/3363.jpg
3301,1,3365,1,0,0,Data/abraham_images/3365.jpg
3302,4,3366,0,0,1,Data/abraham_images/3366.jpg
3303,4,3367,0,0,1,Data/abraham_images/3367.jpg
3304,3,3368,0,1,0,Data/abraham_images/3368.jpg
3305,2,3369,1,0,0,Data/abraham_images/3369.jpg
3306,1,3370,1,0,0,Data/abraham_images/3370.jpg
3307,1,3371,1,0,0,Data/abraham_images/3371.jpg
3308,2,3372,1,0,0,Data/abraham_images/3372.jpg
3309,4,3373,0,0,1,Data/abraham_images/3373.jpg
3310,4,3374,0,0,1,Data/abraham_images/3374.jpg
3311,1,3375,1,0,0,Data/abraham_images/3375.jpg
3312,4,3376,0,0,1,Data/abraham_images/3376.jpg
3313,4,3377,0,0,1,Data/abraham_images/3377.jpg
3314,4,3378,0,0,1,Data/abraham_images/3378.jpg
3315,1,3379,1,0,0,Data/abraham_images/3379.jpg
3316,4,3380,0,0,1,Data/abraham_images/3380.jpg
3317,3,3381,0,1,0,Data/abraham_images/3381.jpg
3318,4,3382,0,0,1,Data/abraham_images/3382.jpg
3319,4,3383,0,0,1,Data/abraham_images/3383.jpg
3320,4,3384,0,0,1,Data/abraham_images/3384.jpg
3321,2,3385,1,0,0,Data/abraham_images/3385.jpg
3322,4,3387,0,0,1,Data/abraham_images/3387.jpg
3323,2,3388,1,0,0,Data/abraham_images/3388.jpg
3324,4,3389,0,0,1,Data/abraham_images/3389.jpg
3325,4,3390,0,0,1,Data/abraham_images/3390.jpg
3326,3,3391,0,1,0,Data/abraham_images/3391.jpg
3327,4,3392,0,0,1,Data/abraham_images/3392.jpg
3328,4,3393,0,0,1,Data/abraham_images/3393.jpg
3329,1,3394,1,0,0,Data/abraham_images/3394.jpg
3330,4,3395,0,0,1,Data/abraham_images/3395.jpg
3331,4,3396,0,0,1,Data/abraham_images/3396.jpg
3332,2,3397,1,0,0,Data/abraham_images/3397.jpg
3333,4,3398,0,0,1,Data/abraham_images/3398.jpg
3334,1,3399,1,0,0,Data/abraham_images/3399.jpg
3335,3,3400,0,1,0,Data/abraham_images/3400.jpg
3336,3,3401,0,1,0,Data/abraham_images/3401.jpg
3337,3,3402,0,1,0,Data/abraham_images/3402.jpg
3338,4,3403,0,0,1,Data/abraham_images/3403.jpg
3339,1,3404,1,0,0,Data/abraham_images/3404.jpg
3340,2,3405,1,0,0,Data/abraham_images/3405.jpg
3341,3,3406,0,1,0,Data/abraham_images/3406.jpg
3342,1,3407,1,0,0,Data/abraham_images/3407.jpg
3343,1,3408,1,0,0,Data/abraham_images/3408.jpg
3344,4,3409,0,0,1,Data/abraham_images/3409.jpg
3345,4,3410,0,0,1,Data/abraham_images/3410.jpg
3346,4,3411,0,0,1,Data/abraham_images/3411.jpg
3347,3,3412,0,1,0,Data/abraham_images/3412.jpg
3348,2,3414,1,0,0,Data/abraham_images/3414.jpg
3349,3,3415,0,1,0,Data/abraham_images/3415.jpg
3350,2,3416,1,0,0,Data/abraham_images/3416.jpg
3351,4,3417,0,0,1,Data/abraham_images/3417.jpg
3352,4,3418,0,0,1,Data/abraham_images/3418.jpg
3353,4,3419,0,0,1,Data/abraham_images/3419.jpg
3354,4,3420,0,0,1,Data/abraham_images/3420.jpg
3355,1,3421,1,0,0,Data/abraham_images/3421.jpg
3356,4,3422,0,0,1,Data/abraham_images/3422.jpg
3357,3,3423,0,1,0,Data/abraham_images/3423.jpg
3358,4,3424,0,0,1,Data/abraham_images/3424.jpg
3359,3,3425,0,1,0,Data/abraham_images/3425.jpg
3360,4,3426,0,0,1,Data/abraham_images/3426.jpg
3361,1,3427,1,0,0,Data/abraham_images/3427.jpg
3362,4,3429,0,0,1,Data/abraham_images/3429.jpg
3363,4,3430,0,0,1,Data/abraham_images/3430.jpg
3364,4,3431,0,0,1,Data/abraham_images/3431.jpg
3365,4,3432,0,0,1,Data/abraham_images/3432.jpg
3366,1,3433,1,0,0,Data/abraham_images/3433.jpg
3367,3,3434,0,1,0,Data/abraham_images/3434.jpg
3368,4,3435,0,0,1,Data/abraham_images/3435.jpg
3369,3,3436,0,1,0,Data/abraham_images/3436.jpg
3370,2,3437,1,0,0,Data/abraham_images/3437.jpg
3371,4,3438,0,0,1,Data/abraham_images/3438.jpg
3372,3,3439,0,1,0,Data/abraham_images/3439.jpg
3373,4,3440,0,0,1,Data/abraham_images/3440.jpg
3374,4,3441,0,0,1,Data/abraham_images/3441.jpg
3375,4,3442,0,0,1,Data/abraham_images/3442.jpg
3376,4,3443,0,0,1,Data/abraham_images/3443.jpg
3377,1,3445,1,0,0,Data/abraham_images/3445.jpg
3378,3,3446,0,1,0,Data/abraham_images/3446.jpg
3379,4,3447,0,0,1,Data/abraham_images/3447.jpg
3380,4,3448,0,0,1,Data/abraham_images/3448.jpg
3381,4,3449,0,0,1,Data/abraham_images/3449.jpg
3382,4,3450,0,0,1,Data/abraham_images/3450.jpg
3383,4,3451,0,0,1,Data/abraham_images/3451.jpg
3384,2,3452,1,0,0,Data/abraham_images/3452.jpg
3385,4,3453,0,0,1,Data/abraham_images/3453.jpg
3386,4,3454,0,0,1,Data/abraham_images/3454.jpg
3387,4,3455,0,0,1,Data/abraham_images/3455.jpg
3388,4,3456,0,0,1,Data/abraham_images/3456.jpg
3389,4,3457,0,0,1,Data/abraham_images/3457.jpg
3390,4,3458,0,0,1,Data/abraham_images/3458.jpg
3391,4,3459,0,0,1,Data/abraham_images/3459.jpg
3392,4,3460,0,0,1,Data/abraham_images/3460.jpg
3393,4,3461,0,0,1,Data/abraham_images/3461.jpg
3394,4,3462,0,0,1,Data/abraham_images/3462.jpg
3395,4,3463,0,0,1,Data/abraham_images/3463.jpg
3396,3,3464,0,1,0,Data/abraham_images/3464.jpg
3397,4,3465,0,0,1,Data/abraham_images/3465.jpg
3398,4,3467,0,0,1,Data/abraham_images/3467.jpg
3399,1,3468,1,0,0,Data/abraham_images/3468.jpg
3400,1,3469,1,0,0,Data/abraham_images/3469.jpg
3401,4,3470,0,0,1,Data/abraham_images/3470.jpg
3402,4,3472,0,0,1,Data/abraham_images/3472.jpg
3403,4,3473,0,0,1,Data/abraham_images/3473.jpg
3404,1,3474,1,0,0,Data/abraham_images/3474.jpg
3405,4,3475,0,0,1,Data/abraham_images/3475.jpg
3406,3,3476,0,1,0,Data/abraham_images/3476.jpg
3407,4,3477,0,0,1,Data/abraham_images/3477.jpg
3408,4,3478,0,0,1,Data/abraham_images/3478.jpg
3409,4,3479,0,0,1,Data/abraham_images/3479.jpg
3410,4,3480,0,0,1,Data/abraham_images/3480.jpg
3411,1,3481,1,0,0,Data/abraham_images/3481.jpg
3412,2,3482,1,0,0,Data/abraham_images/3482.jpg
3413,3,3483,0,1,0,Data/abraham_images/3483.jpg
3414,4,3484,0,0,1,Data/abraham_images/3484.jpg
3415,4,3485,0,0,1,Data/abraham_images/3485.jpg
3416,2,3486,1,0,0,Data/abraham_images/3486.jpg
3417,4,3487,0,0,1,Data/abraham_images/3487.jpg
3418,2,3489,1,0,0,Data/abraham_images/3489.jpg
3419,2,3490,1,0,0,Data/abraham_images/3490.jpg
3420,3,3491,0,1,0,Data/abraham_images/3491.jpg
3421,4,3492,0,0,1,Data/abraham_images/3492.jpg
3422,4,3493,0,0,1,Data/abraham_images/3493.jpg
3423,4,3494,0,0,1,Data/abraham_images/3494.jpg
3424,4,3495,0,0,1,Data/abraham_images/3495.jpg
3425,3,3496,0,1,0,Data/abraham_images/3496.jpg
3426,4,3497,0,0,1,Data/abraham_images/3497.jpg
3427,4,3498,0,0,1,Data/abraham_images/3498.jpg
3428,3,3499,0,1,0,Data/abraham_images/3499.jpg
3429,2,3500,1,0,0,Data/abraham_images/3500.jpg
3430,4,3501,0,0,1,Data/abraham_images/3501.jpg
3431,4,3502,0,0,1,Data/abraham_images/3502.jpg
3432,4,3503,0,0,1,Data/abraham_images/3503.jpg
3433,4,3504,0,0,1,Data/abraham_images/3504.jpg
3434,4,3505,0,0,1,Data/abraham_images/3505.jpg
3435,3,3507,0,1,0,Data/abraham_images/3507.jpg
3436,1,3508,1,0,0,Data/abraham_images/3508.jpg
3437,4,3509,0,0,1,Data/abraham_images/3509.jpg
3438,4,3510,0,0,1,Data/abraham_images/3510.jpg
3439,4,3511,0,0,1,Data/abraham_images/3511.jpg
3440,4,3512,0,0,1,Data/abraham_images/3512.jpg
3441,4,3513,0,0,1,Data/abraham_images/3513.jpg
3442,4,3514,0,0,1,Data/abraham_images/3514.jpg
3443,4,3515,0,0,1,Data/abraham_images/3515.jpg
3444,2,3516,1,0,0,Data/abraham_images/3516.jpg
3445,4,3517,0,0,1,Data/abraham_images/3517.jpg
3446,4,3518,0,0,1,Data/abraham_images/3518.jpg
3447,4,3519,0,0,1,Data/abraham_images/3519.jpg
3448,1,3520,1,0,0,Data/abraham_images/3520.jpg
3449,4,3521,0,0,1,Data/abraham_images/3521.jpg
3450,2,3522,1,0,0,Data/abraham_images/3522.jpg
3451,4,3523,0,0,1,Data/abraham_images/3523.jpg
3452,3,3524,0,1,0,Data/abraham_images/3524.jpg
3453,3,3525,0,1,0,Data/abraham_images/3525.jpg
3454,4,3526,0,0,1,Data/abraham_images/3526.jpg
3455,1,3527,1,0,0,Data/abraham_images/3527.jpg
3456,4,3528,0,0,1,Data/abraham_images/3528.jpg
3457,3,3529,0,1,0,Data/abraham_images/3529.jpg
3458,1,3531,1,0,0,Data/abraham_images/3531.jpg
3459,4,3532,0,0,1,Data/abraham_images/3532.jpg
3460,3,3533,0,1,0,Data/abraham_images/3533.jpg
3461,1,3534,1,0,0,Data/abraham_images/3534.jpg
3462,4,3535,0,0,1,Data/abraham_images/3535.jpg
3463,3,3536,0,1,0,Data/abraham_images/3536.jpg
3464,4,3537,0,0,1,Data/abraham_images/3537.jpg
3465,4,3538,0,0,1,Data/abraham_images/3538.jpg
3466,4,3539,0,0,1,Data/abraham_images/3539.jpg
3467,4,3540,0,0,1,Data/abraham_images/3540.jpg
3468,2,3541,1,0,0,Data/abraham_images/3541.jpg
3469,4,3542,0,0,1,Data/abraham_images/3542.jpg
3470,1,3543,1,0,0,Data/abraham_images/3543.jpg
3471,1,3544,1,0,0,Data/abraham_images/3544.jpg
3472,1,3545,1,0,0,Data/abraham_images/3545.jpg
3473,4,3546,0,0,1,Data/abraham_images/3546.jpg
3474,4,3547,0,0,1,Data/abraham_images/3547.jpg
3475,1,3548,1,0,0,Data/abraham_images/3548.jpg
3476,2,3549,1,0,0,Data/abraham_images/3549.jpg
3477,4,3550,0,0,1,Data/abraham_images/3550.jpg
3478,4,3551,0,0,1,Data/abraham_images/3551.jpg
3479,1,3552,1,0,0,Data/abraham_images/3552.jpg
3480,4,3553,0,0,1,Data/abraham_images/3553.jpg
3481,4,3554,0,0,1,Data/abraham_images/3554.jpg
3482,4,3555,0,0,1,Data/abraham_images/3555.jpg
3483,3,3556,0,1,0,Data/abraham_images/3556.jpg
3484,4,3557,0,0,1,Data/abraham_images/3557.jpg
3485,4,3558,0,0,1,Data/abraham_images/3558.jpg
3486,4,3559,0,0,1,Data/abraham_images/3559.jpg
3487,4,3560,0,0,1,Data/abraham_images/3560.jpg
3488,2,3561,1,0,0,Data/abraham_images/3561.jpg
3489,2,3562,1,0,0,Data/abraham_images/3562.jpg
3490,1,3564,1,0,0,Data/abraham_images/3564.jpg
3491,4,3565,0,0,1,Data/abraham_images/3565.jpg
3492,4,3566,0,0,1,Data/abraham_images/3566.jpg
3493,3,3567,0,1,0,Data/abraham_images/3567.jpg
3494,4,3568,0,0,1,Data/abraham_images/3568.jpg
3495,4,3570,0,0,1,Data/abraham_images/3570.jpg
3496,4,3571,0,0,1,Data/abraham_images/3571.jpg
3497,4,3572,0,0,1,Data/abraham_images/3572.jpg
3498,4,3573,0,0,1,Data/abraham_images/3573.jpg
3499,4,3574,0,0,1,Data/abraham_images/3574.jpg
3500,4,3575,0,0,1,Data/abraham_images/3575.jpg
3501,3,3576,0,1,0,Data/abraham_images/3576.jpg
3502,4,3577,0,0,1,Data/abraham_images/3577.jpg
3503,4,3578,0,0,1,Data/abraham_images/3578.jpg
3504,4,3579,0,0,1,Data/abraham_images/3579.jpg
3505,3,3580,0,1,0,Data/abraham_images/3580.jpg
3506,4,3581,0,0,1,Data/abraham_images/3581.jpg
3507,3,3582,0,1,0,Data/abraham_images/3582.jpg
3508,1,3583,1,0,0,Data/abraham_images/3583.jpg
3509,4,3584,0,0,1,Data/abraham_images/3584.jpg
3510,4,3585,0,0,1,Data/abraham_images/3585.jpg
3511,3,3586,0,1,0,Data/abraham_images/3586.jpg
3512,4,3587,0,0,1,Data/abraham_images/3587.jpg
3513,4,3588,0,0,1,Data/abraham_images/3588.jpg
3514,4,3589,0,0,1,Data/abraham_images/3589.jpg
3515,2,3590,1,0,0,Data/abraham_images/3590.jpg
3516,2,3591,1,0,0,Data/abraham_images/3591.jpg
3517,3,3592,0,1,0,Data/abraham_images/3592.jpg
3518,4,3593,0,0,1,Data/abraham_images/3593.jpg
3519,4,3594,0,0,1,Data/abraham_images/3594.jpg
3520,4,3595,0,0,1,Data/abraham_images/3595.jpg
3521,3,3596,0,1,0,Data/abraham_images/3596.jpg
3522,1,3597,1,0,0,Data/abraham_images/3597.jpg
3523,1,3598,1,0,0,Data/abraham_images/3598.jpg
3524,2,3599,1,0,0,Data/abraham_images/3599.jpg
3525,2,3600,1,0,0,Data/abraham_images/3600.jpg
3526,2,3601,1,0,0,Data/abraham_images/3601.jpg
3527,4,3602,0,0,1,Data/abraham_images/3602.jpg
3528,1,3603,1,0,0,Data/abraham_images/3603.jpg
3529,3,3604,0,1,0,Data/abraham_images/3604.jpg
3530,4,3605,0,0,1,Data/abraham_images/3605.jpg
3531,4,3606,0,0,1,Data/abraham_images/3606.jpg
3532,2,3607,1,0,0,Data/abraham_images/3607.jpg
3533,3,3608,0,1,0,Data/abraham_images/3608.jpg
3534,4,3609,0,0,1,Data/abraham_images/3609.jpg
3535,1,3610,1,0,0,Data/abraham_images/3610.jpg
3536,2,3611,1,0,0,Data/abraham_images/3611.jpg
3537,4,3612,0,0,1,Data/abraham_images/3612.jpg
3538,4,3613,0,0,1,Data/abraham_images/3613.jpg
3539,4,3614,0,0,1,Data/abraham_images/3614.jpg
3540,1,3615,1,0,0,Data/abraham_images/3615.jpg
3541,1,3616,1,0,0,Data/abraham_images/3616.jpg
3542,3,3617,0,1,0,Data/abraham_images/3617.jpg
3543,4,3619,0,0,1,Data/abraham_images/3619.jpg
3544,4,3620,0,0,1,Data/abraham_images/3620.jpg
3545,4,3621,0,0,1,Data/abraham_images/3621.jpg
3546,4,3622,0,0,1,Data/abraham_images/3622.jpg
3547,4,3623,0,0,1,Data/abraham_images/3623.jpg
3548,4,3624,0,0,1,Data/abraham_images/3624.jpg
3549,3,3625,0,1,0,Data/abraham_images/3625.jpg
3550,4,3626,0,0,1,Data/abraham_images/3626.jpg
3551,4,3627,0,0,1,Data/abraham_images/3627.jpg
3552,4,3628,0,0,1,Data/abraham_images/3628.jpg
3553,2,3629,1,0,0,Data/abraham_images/3629.jpg
3554,4,3630,0,0,1,Data/abraham_images/3630.jpg
3555,1,3631,1,0,0,Data/abraham_images/3631.jpg
3556,4,3632,0,0,1,Data/abraham_images/3632.jpg
3557,4,3633,0,0,1,Data/abraham_images/3633.jpg
3558,2,3634,1,0,0,Data/abraham_images/3634.jpg
3559,1,3635,1,0,0,Data/abraham_images/3635.jpg
3560,2,3636,1,0,0,Data/abraham_images/3636.jpg
3561,4,3637,0,0,1,Data/abraham_images/3637.jpg
3562,4,3638,0,0,1,Data/abraham_images/3638.jpg
3563,4,3640,0,0,1,Data/abraham_images/3640.jpg
3564,4,3641,0,0,1,Data/abraham_images/3641.jpg
3565,3,3642,0,1,0,Data/abraham_images/3642.jpg
3566,4,3643,0,0,1,Data/abraham_images/3643.jpg
