binaryttype,name_2,path,Lenticular,Elliptical,Spiral,Other
4,32567,../Data/Efigi_images/i_mages/32567.0.jpg,0,0,1,0
1,32568,../Data/Efigi_images/i_mages/32568.0.jpg,1,0,0,0
4,32570,../Data/Efigi_images/i_mages/32570.0.jpg,0,0,1,0
2,32579,../Data/Efigi_images/i_mages/32579.0.jpg,1,0,0,0
4,32584,../Data/Efigi_images/i_mages/32584.0.jpg,0,0,1,0
4,32595,../Data/Efigi_images/i_mages/32595.0.jpg,0,0,1,0
4,32604,../Data/Efigi_images/i_mages/32604.0.jpg,0,0,1,0
4,32611,../Data/Efigi_images/i_mages/32611.0.jpg,0,0,1,0
4,32613,../Data/Efigi_images/i_mages/32613.0.jpg,0,0,1,0
4,32614,../Data/Efigi_images/i_mages/32614.0.jpg,0,0,1,0
4,32616,../Data/Efigi_images/i_mages/32616.0.jpg,0,0,1,0
1,32626,../Data/Efigi_images/i_mages/32626.0.jpg,1,0,0,0
4,32637,../Data/Efigi_images/i_mages/32637.0.jpg,0,0,1,0
4,32643,../Data/Efigi_images/i_mages/32643.0.jpg,0,0,1,0
4,32652,../Data/Efigi_images/i_mages/32652.0.jpg,0,0,1,0
1,32659,../Data/Efigi_images/i_mages/32659.0.jpg,1,0,0,0
4,32661,../Data/Efigi_images/i_mages/32661.0.jpg,0,0,1,0
4,32679,../Data/Efigi_images/i_mages/32679.0.jpg,0,0,1,0
4,32680,../Data/Efigi_images/i_mages/32680.0.jpg,0,0,1,0
4,32697,../Data/Efigi_images/i_mages/32697.0.jpg,0,0,1,0
4,32705,../Data/Efigi_images/i_mages/32705.0.jpg,0,0,1,0
4,32714,../Data/Efigi_images/i_mages/32714.0.jpg,0,0,1,0
4,32726,../Data/Efigi_images/i_mages/32726.0.jpg,0,0,1,0
4,32729,../Data/Efigi_images/i_mages/32729.0.jpg,0,0,1,0
4,32738,../Data/Efigi_images/i_mages/32738.0.jpg,0,0,1,0
4,32740,../Data/Efigi_images/i_mages/32740.0.jpg,0,0,1,0
4,32765,../Data/Efigi_images/i_mages/32765.0.jpg,0,0,1,0
4,32772,../Data/Efigi_images/i_mages/32772.0.jpg,0,0,1,0
4,32786,../Data/Efigi_images/i_mages/32786.0.jpg,0,0,1,0
1,32822,../Data/Efigi_images/i_mages/32822.0.jpg,1,0,0,0
4,32831,../Data/Efigi_images/i_mages/32831.0.jpg,0,0,1,0
4,32850,../Data/Efigi_images/i_mages/32850.0.jpg,0,0,1,0
1,32854,../Data/Efigi_images/i_mages/32854.0.jpg,1,0,0,0
4,32863,../Data/Efigi_images/i_mages/32863.0.jpg,0,0,1,0
4,32870,../Data/Efigi_images/i_mages/32870.0.jpg,0,0,1,0
4,32871,../Data/Efigi_images/i_mages/32871.0.jpg,0,0,1,0
4,32876,../Data/Efigi_images/i_mages/32876.0.jpg,0,0,1,0
4,32907,../Data/Efigi_images/i_mages/32907.0.jpg,0,0,1,0
4,32937,../Data/Efigi_images/i_mages/32937.0.jpg,0,0,1,0
1,32940,../Data/Efigi_images/i_mages/32940.0.jpg,1,0,0,0
4,32976,../Data/Efigi_images/i_mages/32976.0.jpg,0,0,1,0
4,32986,../Data/Efigi_images/i_mages/32986.0.jpg,0,0,1,0
3,32987,../Data/Efigi_images/i_mages/32987.0.jpg,0,1,0,0
4,32991,../Data/Efigi_images/i_mages/32991.0.jpg,0,0,1,0
2,32995,../Data/Efigi_images/i_mages/32995.0.jpg,1,0,0,0
4,33002,../Data/Efigi_images/i_mages/33002.0.jpg,0,0,1,0
1,33004,../Data/Efigi_images/i_mages/33004.0.jpg,1,0,0,0
4,33019,../Data/Efigi_images/i_mages/33019.0.jpg,0,0,1,0
1,33030,../Data/Efigi_images/i_mages/33030.0.jpg,1,0,0,0
4,33033,../Data/Efigi_images/i_mages/33033.0.jpg,0,0,1,0
4,33040,../Data/Efigi_images/i_mages/33040.0.jpg,0,0,1,0
4,33044,../Data/Efigi_images/i_mages/33044.0.jpg,0,0,1,0
4,33045,../Data/Efigi_images/i_mages/33045.0.jpg,0,0,1,0
4,33058,../Data/Efigi_images/i_mages/33058.0.jpg,0,0,1,0
4,33065,../Data/Efigi_images/i_mages/33065.0.jpg,0,0,1,0
4,33067,../Data/Efigi_images/i_mages/33067.0.jpg,0,0,1,0
4,33069,../Data/Efigi_images/i_mages/33069.0.jpg,0,0,1,0
4,33074,../Data/Efigi_images/i_mages/33074.0.jpg,0,0,1,0
1,33078,../Data/Efigi_images/i_mages/33078.0.jpg,1,0,0,0
4,33081,../Data/Efigi_images/i_mages/33081.0.jpg,0,0,1,0
3,33090,../Data/Efigi_images/i_mages/33090.0.jpg,0,1,0,0
1,33091,../Data/Efigi_images/i_mages/33091.0.jpg,1,0,0,0
4,33101,../Data/Efigi_images/i_mages/33101.0.jpg,0,0,1,0
4,33104,../Data/Efigi_images/i_mages/33104.0.jpg,0,0,1,0
2,33105,../Data/Efigi_images/i_mages/33105.0.jpg,1,0,0,0
2,33114,../Data/Efigi_images/i_mages/33114.0.jpg,1,0,0,0
4,33120,../Data/Efigi_images/i_mages/33120.0.jpg,0,0,1,0
1,33128,../Data/Efigi_images/i_mages/33128.0.jpg,1,0,0,0
1,33138,../Data/Efigi_images/i_mages/33138.0.jpg,1,0,0,0
4,33140,../Data/Efigi_images/i_mages/33140.0.jpg,0,0,1,0
1,33144,../Data/Efigi_images/i_mages/33144.0.jpg,1,0,0,0
4,33147,../Data/Efigi_images/i_mages/33147.0.jpg,0,0,1,0
3,33150,../Data/Efigi_images/i_mages/33150.0.jpg,0,1,0,0
4,33153,../Data/Efigi_images/i_mages/33153.0.jpg,0,0,1,0
1,33158,../Data/Efigi_images/i_mages/33158.0.jpg,1,0,0,0
4,33159,../Data/Efigi_images/i_mages/33159.0.jpg,0,0,1,0
1,33160,../Data/Efigi_images/i_mages/33160.0.jpg,1,0,0,0
4,33161,../Data/Efigi_images/i_mages/33161.0.jpg,0,0,1,0
4,33168,../Data/Efigi_images/i_mages/33168.0.jpg,0,0,1,0
4,33175,../Data/Efigi_images/i_mages/33175.0.jpg,0,0,1,0
3,33180,../Data/Efigi_images/i_mages/33180.0.jpg,0,1,0,0
4,33188,../Data/Efigi_images/i_mages/33188.0.jpg,0,0,1,0
4,33190,../Data/Efigi_images/i_mages/33190.0.jpg,0,0,1,0
4,33198,../Data/Efigi_images/i_mages/33198.0.jpg,0,0,1,0
4,33203,../Data/Efigi_images/i_mages/33203.0.jpg,0,0,1,0
4,33220,../Data/Efigi_images/i_mages/33220.0.jpg,0,0,1,0
4,33234,../Data/Efigi_images/i_mages/33234.0.jpg,0,0,1,0
4,33238,../Data/Efigi_images/i_mages/33238.0.jpg,0,0,1,0
4,33240,../Data/Efigi_images/i_mages/33240.0.jpg,0,0,1,0
4,33242,../Data/Efigi_images/i_mages/33242.0.jpg,0,0,1,0
4,33257,../Data/Efigi_images/i_mages/33257.0.jpg,0,0,1,0
4,33269,../Data/Efigi_images/i_mages/33269.0.jpg,0,0,1,0
4,33294,../Data/Efigi_images/i_mages/33294.0.jpg,0,0,1,0
4,33310,../Data/Efigi_images/i_mages/33310.0.jpg,0,0,1,0
3,33312,../Data/Efigi_images/i_mages/33312.0.jpg,0,1,0,0
4,33319,../Data/Efigi_images/i_mages/33319.0.jpg,0,0,1,0
4,33320,../Data/Efigi_images/i_mages/33320.0.jpg,0,0,1,0
4,33325,../Data/Efigi_images/i_mages/33325.0.jpg,0,0,1,0
4,33330,../Data/Efigi_images/i_mages/33330.0.jpg,0,0,1,0
3,33339,../Data/Efigi_images/i_mages/33339.0.jpg,0,1,0,0
4,33346,../Data/Efigi_images/i_mages/33346.0.jpg,0,0,1,0
4,33364,../Data/Efigi_images/i_mages/33364.0.jpg,0,0,1,0
4,33370,../Data/Efigi_images/i_mages/33370.0.jpg,0,0,1,0
4,33379,../Data/Efigi_images/i_mages/33379.0.jpg,0,0,1,0
1,33380,../Data/Efigi_images/i_mages/33380.0.jpg,1,0,0,0
3,33386,../Data/Efigi_images/i_mages/33386.0.jpg,0,1,0,0
4,33387,../Data/Efigi_images/i_mages/33387.0.jpg,0,0,1,0
1,33394,../Data/Efigi_images/i_mages/33394.0.jpg,1,0,0,0
4,33396,../Data/Efigi_images/i_mages/33396.0.jpg,0,0,1,0
2,33404,../Data/Efigi_images/i_mages/33404.0.jpg,1,0,0,0
4,33421,../Data/Efigi_images/i_mages/33421.0.jpg,0,0,1,0
4,33433,../Data/Efigi_images/i_mages/33433.0.jpg,0,0,1,0
4,33436,../Data/Efigi_images/i_mages/33436.0.jpg,0,0,1,0
4,33444,../Data/Efigi_images/i_mages/33444.0.jpg,0,0,1,0
4,33446,../Data/Efigi_images/i_mages/33446.0.jpg,0,0,1,0
1,33454,../Data/Efigi_images/i_mages/33454.0.jpg,1,0,0,0
1,33455,../Data/Efigi_images/i_mages/33455.0.jpg,1,0,0,0
1,33459,../Data/Efigi_images/i_mages/33459.0.jpg,1,0,0,0
4,33461,../Data/Efigi_images/i_mages/33461.0.jpg,0,0,1,0
4,33477,../Data/Efigi_images/i_mages/33477.0.jpg,0,0,1,0
4,33479,../Data/Efigi_images/i_mages/33479.0.jpg,0,0,1,0
4,33485,../Data/Efigi_images/i_mages/33485.0.jpg,0,0,1,0
4,33495,../Data/Efigi_images/i_mages/33495.0.jpg,0,0,1,0
2,33510,../Data/Efigi_images/i_mages/33510.0.jpg,1,0,0,0
4,33529,../Data/Efigi_images/i_mages/33529.0.jpg,0,0,1,0
4,33532,../Data/Efigi_images/i_mages/33532.0.jpg,0,0,1,0
4,33550,../Data/Efigi_images/i_mages/33550.0.jpg,0,0,1,0
4,33558,../Data/Efigi_images/i_mages/33558.0.jpg,0,0,1,0
4,33566,../Data/Efigi_images/i_mages/33566.0.jpg,0,0,1,0
4,33567,../Data/Efigi_images/i_mages/33567.0.jpg,0,0,1,0
4,33569,../Data/Efigi_images/i_mages/33569.0.jpg,0,0,1,0
1,33572,../Data/Efigi_images/i_mages/33572.0.jpg,1,0,0,0
4,33573,../Data/Efigi_images/i_mages/33573.0.jpg,0,0,1,0
1,33577,../Data/Efigi_images/i_mages/33577.0.jpg,1,0,0,0
3,33578,../Data/Efigi_images/i_mages/33578.0.jpg,0,1,0,0
1,33604,../Data/Efigi_images/i_mages/33604.0.jpg,1,0,0,0
1,33608,../Data/Efigi_images/i_mages/33608.0.jpg,1,0,0,0
4,33622,../Data/Efigi_images/i_mages/33622.0.jpg,0,0,1,0
4,33625,../Data/Efigi_images/i_mages/33625.0.jpg,0,0,1,0
4,33633,../Data/Efigi_images/i_mages/33633.0.jpg,0,0,1,0
4,33635,../Data/Efigi_images/i_mages/33635.0.jpg,0,0,1,0
4,33642,../Data/Efigi_images/i_mages/33642.0.jpg,0,0,1,0
4,33643,../Data/Efigi_images/i_mages/33643.0.jpg,0,0,1,0
4,33645,../Data/Efigi_images/i_mages/33645.0.jpg,0,0,1,0
3,33662,../Data/Efigi_images/i_mages/33662.0.jpg,0,1,0,0
3,33680,../Data/Efigi_images/i_mages/33680.0.jpg,0,1,0,0
4,33686,../Data/Efigi_images/i_mages/33686.0.jpg,0,0,1,0
4,33689,../Data/Efigi_images/i_mages/33689.0.jpg,0,0,1,0
4,33704,../Data/Efigi_images/i_mages/33704.0.jpg,0,0,1,0
4,33712,../Data/Efigi_images/i_mages/33712.0.jpg,0,0,1,0
4,33716,../Data/Efigi_images/i_mages/33716.0.jpg,0,0,1,0
4,33719,../Data/Efigi_images/i_mages/33719.0.jpg,0,0,1,0
4,33729,../Data/Efigi_images/i_mages/33729.0.jpg,0,0,1,0
4,33749,../Data/Efigi_images/i_mages/33749.0.jpg,0,0,1,0
4,33760,../Data/Efigi_images/i_mages/33760.0.jpg,0,0,1,0
4,33783,../Data/Efigi_images/i_mages/33783.0.jpg,0,0,1,0
4,33792,../Data/Efigi_images/i_mages/33792.0.jpg,0,0,1,0
4,33803,../Data/Efigi_images/i_mages/33803.0.jpg,0,0,1,0
1,33806,../Data/Efigi_images/i_mages/33806.0.jpg,1,0,0,0
4,33812,../Data/Efigi_images/i_mages/33812.0.jpg,0,0,1,0
4,33817,../Data/Efigi_images/i_mages/33817.0.jpg,0,0,1,0
4,33835,../Data/Efigi_images/i_mages/33835.0.jpg,0,0,1,0
2,33844,../Data/Efigi_images/i_mages/33844.0.jpg,1,0,0,0
1,33863,../Data/Efigi_images/i_mages/33863.0.jpg,1,0,0,0
4,33866,../Data/Efigi_images/i_mages/33866.0.jpg,0,0,1,0
4,33869,../Data/Efigi_images/i_mages/33869.0.jpg,0,0,1,0
4,33875,../Data/Efigi_images/i_mages/33875.0.jpg,0,0,1,0
4,33876,../Data/Efigi_images/i_mages/33876.0.jpg,0,0,1,0
1,33896,../Data/Efigi_images/i_mages/33896.0.jpg,1,0,0,0
4,33901,../Data/Efigi_images/i_mages/33901.0.jpg,0,0,1,0
3,33902,../Data/Efigi_images/i_mages/33902.0.jpg,0,1,0,0
4,33905,../Data/Efigi_images/i_mages/33905.0.jpg,0,0,1,0
1,33910,../Data/Efigi_images/i_mages/33910.0.jpg,1,0,0,0
2,33911,../Data/Efigi_images/i_mages/33911.0.jpg,1,0,0,0
4,33914,../Data/Efigi_images/i_mages/33914.0.jpg,0,0,1,0
1,33917,../Data/Efigi_images/i_mages/33917.0.jpg,1,0,0,0
2,33929,../Data/Efigi_images/i_mages/33929.0.jpg,1,0,0,0
4,33930,../Data/Efigi_images/i_mages/33930.0.jpg,0,0,1,0
2,33934,../Data/Efigi_images/i_mages/33934.0.jpg,1,0,0,0
1,33942,../Data/Efigi_images/i_mages/33942.0.jpg,1,0,0,0
1,33951,../Data/Efigi_images/i_mages/33951.0.jpg,1,0,0,0
4,33959,../Data/Efigi_images/i_mages/33959.0.jpg,0,0,1,0
4,33964,../Data/Efigi_images/i_mages/33964.0.jpg,0,0,1,0
4,33976,../Data/Efigi_images/i_mages/33976.0.jpg,0,0,1,0
1,33977,../Data/Efigi_images/i_mages/33977.0.jpg,1,0,0,0
4,33982,../Data/Efigi_images/i_mages/33982.0.jpg,0,0,1,0
1,33998,../Data/Efigi_images/i_mages/33998.0.jpg,1,0,0,0
3,34004,../Data/Efigi_images/i_mages/34004.0.jpg,0,1,0,0
1,34008,../Data/Efigi_images/i_mages/34008.0.jpg,1,0,0,0
1,34009,../Data/Efigi_images/i_mages/34009.0.jpg,1,0,0,0
2,34015,../Data/Efigi_images/i_mages/34015.0.jpg,1,0,0,0
4,34018,../Data/Efigi_images/i_mages/34018.0.jpg,0,0,1,0
4,34019,../Data/Efigi_images/i_mages/34019.0.jpg,0,0,1,0
3,34021,../Data/Efigi_images/i_mages/34021.0.jpg,0,1,0,0
4,34024,../Data/Efigi_images/i_mages/34024.0.jpg,0,0,1,0
1,34026,../Data/Efigi_images/i_mages/34026.0.jpg,1,0,0,0
4,34029,../Data/Efigi_images/i_mages/34029.0.jpg,0,0,1,0
4,34030,../Data/Efigi_images/i_mages/34030.0.jpg,0,0,1,0
4,34039,../Data/Efigi_images/i_mages/34039.0.jpg,0,0,1,0
3,34062,../Data/Efigi_images/i_mages/34062.0.jpg,0,1,0,0
3,34075,../Data/Efigi_images/i_mages/34075.0.jpg,0,1,0,0
4,34090,../Data/Efigi_images/i_mages/34090.0.jpg,0,0,1,0
2,34107,../Data/Efigi_images/i_mages/34107.0.jpg,1,0,0,0
4,34124,../Data/Efigi_images/i_mages/34124.0.jpg,0,0,1,0
4,34132,../Data/Efigi_images/i_mages/34132.0.jpg,0,0,1,0
1,34138,../Data/Efigi_images/i_mages/34138.0.jpg,1,0,0,0
4,34140,../Data/Efigi_images/i_mages/34140.0.jpg,0,0,1,0
4,34156,../Data/Efigi_images/i_mages/34156.0.jpg,0,0,1,0
1,34159,../Data/Efigi_images/i_mages/34159.0.jpg,1,0,0,0
4,34170,../Data/Efigi_images/i_mages/34170.0.jpg,0,0,1,0
4,34178,../Data/Efigi_images/i_mages/34178.0.jpg,0,0,1,0
4,34195,../Data/Efigi_images/i_mages/34195.0.jpg,0,0,1,0
4,34199,../Data/Efigi_images/i_mages/34199.0.jpg,0,0,1,0
4,34203,../Data/Efigi_images/i_mages/34203.0.jpg,0,0,1,0
4,34204,../Data/Efigi_images/i_mages/34204.0.jpg,0,0,1,0
2,34205,../Data/Efigi_images/i_mages/34205.0.jpg,1,0,0,0
4,34211,../Data/Efigi_images/i_mages/34211.0.jpg,0,0,1,0
1,34222,../Data/Efigi_images/i_mages/34222.0.jpg,1,0,0,0
4,34232,../Data/Efigi_images/i_mages/34232.0.jpg,0,0,1,0
4,34249,../Data/Efigi_images/i_mages/34249.0.jpg,0,0,1,0
1,34257,../Data/Efigi_images/i_mages/34257.0.jpg,1,0,0,0
4,34260,../Data/Efigi_images/i_mages/34260.0.jpg,0,0,1,0
4,34268,../Data/Efigi_images/i_mages/34268.0.jpg,0,0,1,0
4,34278,../Data/Efigi_images/i_mages/34278.0.jpg,0,0,1,0
4,34284,../Data/Efigi_images/i_mages/34284.0.jpg,0,0,1,0
4,34298,../Data/Efigi_images/i_mages/34298.0.jpg,0,0,1,0
3,34303,../Data/Efigi_images/i_mages/34303.0.jpg,0,1,0,0
4,34308,../Data/Efigi_images/i_mages/34308.0.jpg,0,0,1,0
1,34320,../Data/Efigi_images/i_mages/34320.0.jpg,1,0,0,0
4,34335,../Data/Efigi_images/i_mages/34335.0.jpg,0,0,1,0
4,34353,../Data/Efigi_images/i_mages/34353.0.jpg,0,0,1,0
2,34359,../Data/Efigi_images/i_mages/34359.0.jpg,1,0,0,0
4,34368,../Data/Efigi_images/i_mages/34368.0.jpg,0,0,1,0
4,34371,../Data/Efigi_images/i_mages/34371.0.jpg,0,0,1,0
4,34373,../Data/Efigi_images/i_mages/34373.0.jpg,0,0,1,0
1,34374,../Data/Efigi_images/i_mages/34374.0.jpg,1,0,0,0
4,34379,../Data/Efigi_images/i_mages/34379.0.jpg,0,0,1,0
4,34387,../Data/Efigi_images/i_mages/34387.0.jpg,0,0,1,0
4,34399,../Data/Efigi_images/i_mages/34399.0.jpg,0,0,1,0
4,34476,../Data/Efigi_images/i_mages/34476.0.jpg,0,0,1,0
2,34478,../Data/Efigi_images/i_mages/34478.0.jpg,1,0,0,0
4,34481,../Data/Efigi_images/i_mages/34481.0.jpg,0,0,1,0
4,34485,../Data/Efigi_images/i_mages/34485.0.jpg,0,0,1,0
4,34486,../Data/Efigi_images/i_mages/34486.0.jpg,0,0,1,0
1,34489,../Data/Efigi_images/i_mages/34489.0.jpg,1,0,0,0
4,34497,../Data/Efigi_images/i_mages/34497.0.jpg,0,0,1,0
1,34498,../Data/Efigi_images/i_mages/34498.0.jpg,1,0,0,0
4,34502,../Data/Efigi_images/i_mages/34502.0.jpg,0,0,1,0
4,34527,../Data/Efigi_images/i_mages/34527.0.jpg,0,0,1,0
4,34530,../Data/Efigi_images/i_mages/34530.0.jpg,0,0,1,0
4,34561,../Data/Efigi_images/i_mages/34561.0.jpg,0,0,1,0
4,34562,../Data/Efigi_images/i_mages/34562.0.jpg,0,0,1,0
1,34566,../Data/Efigi_images/i_mages/34566.0.jpg,1,0,0,0
1,34578,../Data/Efigi_images/i_mages/34578.0.jpg,1,0,0,0
1,34583,../Data/Efigi_images/i_mages/34583.0.jpg,1,0,0,0
4,34591,../Data/Efigi_images/i_mages/34591.0.jpg,0,0,1,0
4,34598,../Data/Efigi_images/i_mages/34598.0.jpg,0,0,1,0
4,34599,../Data/Efigi_images/i_mages/34599.0.jpg,0,0,1,0
4,34612,../Data/Efigi_images/i_mages/34612.0.jpg,0,0,1,0
4,34613,../Data/Efigi_images/i_mages/34613.0.jpg,0,0,1,0
4,34623,../Data/Efigi_images/i_mages/34623.0.jpg,0,0,1,0
1,34641,../Data/Efigi_images/i_mages/34641.0.jpg,1,0,0,0
1,34652,../Data/Efigi_images/i_mages/34652.0.jpg,1,0,0,0
4,34666,../Data/Efigi_images/i_mages/34666.0.jpg,0,0,1,0
4,34670,../Data/Efigi_images/i_mages/34670.0.jpg,0,0,1,0
4,34675,../Data/Efigi_images/i_mages/34675.0.jpg,0,0,1,0
4,34681,../Data/Efigi_images/i_mages/34681.0.jpg,0,0,1,0
3,34685,../Data/Efigi_images/i_mages/34685.0.jpg,0,1,0,0
4,34695,../Data/Efigi_images/i_mages/34695.0.jpg,0,0,1,0
4,34696,../Data/Efigi_images/i_mages/34696.0.jpg,0,0,1,0
4,34697,../Data/Efigi_images/i_mages/34697.0.jpg,0,0,1,0
1,34698,../Data/Efigi_images/i_mages/34698.0.jpg,1,0,0,0
1,34699,../Data/Efigi_images/i_mages/34699.0.jpg,1,0,0,0
2,34702,../Data/Efigi_images/i_mages/34702.0.jpg,1,0,0,0
4,34704,../Data/Efigi_images/i_mages/34704.0.jpg,0,0,1,0
4,34711,../Data/Efigi_images/i_mages/34711.0.jpg,0,0,1,0
1,34712,../Data/Efigi_images/i_mages/34712.0.jpg,1,0,0,0
4,34718,../Data/Efigi_images/i_mages/34718.0.jpg,0,0,1,0
4,34733,../Data/Efigi_images/i_mages/34733.0.jpg,0,0,1,0
4,34735,../Data/Efigi_images/i_mages/34735.0.jpg,0,0,1,0
4,34741,../Data/Efigi_images/i_mages/34741.0.jpg,0,0,1,0
4,34742,../Data/Efigi_images/i_mages/34742.0.jpg,0,0,1,0
4,34762,../Data/Efigi_images/i_mages/34762.0.jpg,0,0,1,0
4,34767,../Data/Efigi_images/i_mages/34767.0.jpg,0,0,1,0
4,34768,../Data/Efigi_images/i_mages/34768.0.jpg,0,0,1,0
4,34772,../Data/Efigi_images/i_mages/34772.0.jpg,0,0,1,0
1,34778,../Data/Efigi_images/i_mages/34778.0.jpg,1,0,0,0
3,34780,../Data/Efigi_images/i_mages/34780.0.jpg,0,1,0,0
3,34783,../Data/Efigi_images/i_mages/34783.0.jpg,0,1,0,0
1,34788,../Data/Efigi_images/i_mages/34788.0.jpg,1,0,0,0
4,34801,../Data/Efigi_images/i_mages/34801.0.jpg,0,0,1,0
1,34802,../Data/Efigi_images/i_mages/34802.0.jpg,1,0,0,0
4,34806,../Data/Efigi_images/i_mages/34806.0.jpg,0,0,1,0
3,34807,../Data/Efigi_images/i_mages/34807.0.jpg,0,1,0,0
4,34814,../Data/Efigi_images/i_mages/34814.0.jpg,0,0,1,0
1,34826,../Data/Efigi_images/i_mages/34826.0.jpg,1,0,0,0
4,34827,../Data/Efigi_images/i_mages/34827.0.jpg,0,0,1,0
4,34829,../Data/Efigi_images/i_mages/34829.0.jpg,0,0,1,0
4,34837,../Data/Efigi_images/i_mages/34837.0.jpg,0,0,1,0
4,34842,../Data/Efigi_images/i_mages/34842.0.jpg,0,0,1,0
4,34858,../Data/Efigi_images/i_mages/34858.0.jpg,0,0,1,0
2,34859,../Data/Efigi_images/i_mages/34859.0.jpg,1,0,0,0
4,34861,../Data/Efigi_images/i_mages/34861.0.jpg,0,0,1,0
4,34864,../Data/Efigi_images/i_mages/34864.0.jpg,0,0,1,0
4,34870,../Data/Efigi_images/i_mages/34870.0.jpg,0,0,1,0
4,34887,../Data/Efigi_images/i_mages/34887.0.jpg,0,0,1,0
4,34889,../Data/Efigi_images/i_mages/34889.0.jpg,0,0,1,0
4,34906,../Data/Efigi_images/i_mages/34906.0.jpg,0,0,1,0
1,34908,../Data/Efigi_images/i_mages/34908.0.jpg,1,0,0,0
1,34911,../Data/Efigi_images/i_mages/34911.0.jpg,1,0,0,0
4,34917,../Data/Efigi_images/i_mages/34917.0.jpg,0,0,1,0
4,34929,../Data/Efigi_images/i_mages/34929.0.jpg,0,0,1,0
2,34933,../Data/Efigi_images/i_mages/34933.0.jpg,1,0,0,0
4,34934,../Data/Efigi_images/i_mages/34934.0.jpg,0,0,1,0
1,34936,../Data/Efigi_images/i_mages/34936.0.jpg,1,0,0,0
4,34946,../Data/Efigi_images/i_mages/34946.0.jpg,0,0,1,0
2,34948,../Data/Efigi_images/i_mages/34948.0.jpg,1,0,0,0
4,34949,../Data/Efigi_images/i_mages/34949.0.jpg,0,0,1,0
1,34956,../Data/Efigi_images/i_mages/34956.0.jpg,1,0,0,0
4,34967,../Data/Efigi_images/i_mages/34967.0.jpg,0,0,1,0
4,34969,../Data/Efigi_images/i_mages/34969.0.jpg,0,0,1,0
4,34971,../Data/Efigi_images/i_mages/34971.0.jpg,0,0,1,0
4,34975,../Data/Efigi_images/i_mages/34975.0.jpg,0,0,1,0
4,34982,../Data/Efigi_images/i_mages/34982.0.jpg,0,0,1,0
2,34989,../Data/Efigi_images/i_mages/34989.0.jpg,1,0,0,0
4,34996,../Data/Efigi_images/i_mages/34996.0.jpg,0,0,1,0
2,35001,../Data/Efigi_images/i_mages/35001.0.jpg,1,0,0,0
1,35002,../Data/Efigi_images/i_mages/35002.0.jpg,1,0,0,0
1,35003,../Data/Efigi_images/i_mages/35003.0.jpg,1,0,0,0
4,35005,../Data/Efigi_images/i_mages/35005.0.jpg,0,0,1,0
4,35013,../Data/Efigi_images/i_mages/35013.0.jpg,0,0,1,0
4,35014,../Data/Efigi_images/i_mages/35014.0.jpg,0,0,1,0
4,35015,../Data/Efigi_images/i_mages/35015.0.jpg,0,0,1,0
4,35016,../Data/Efigi_images/i_mages/35016.0.jpg,0,0,1,0
4,35030,../Data/Efigi_images/i_mages/35030.0.jpg,0,0,1,0
4,35037,../Data/Efigi_images/i_mages/35037.0.jpg,0,0,1,0
4,35039,../Data/Efigi_images/i_mages/35039.0.jpg,0,0,1,0
4,35041,../Data/Efigi_images/i_mages/35041.0.jpg,0,0,1,0
4,35042,../Data/Efigi_images/i_mages/35042.0.jpg,0,0,1,0
4,35043,../Data/Efigi_images/i_mages/35043.0.jpg,0,0,1,0
4,35061,../Data/Efigi_images/i_mages/35061.0.jpg,0,0,1,0
1,35064,../Data/Efigi_images/i_mages/35064.0.jpg,1,0,0,0
4,35080,../Data/Efigi_images/i_mages/35080.0.jpg,0,0,1,0
4,35102,../Data/Efigi_images/i_mages/35102.0.jpg,0,0,1,0
4,35105,../Data/Efigi_images/i_mages/35105.0.jpg,0,0,1,0
4,35113,../Data/Efigi_images/i_mages/35113.0.jpg,0,0,1,0
4,35123,../Data/Efigi_images/i_mages/35123.0.jpg,0,0,1,0
3,35126,../Data/Efigi_images/i_mages/35126.0.jpg,0,1,0,0
1,35129,../Data/Efigi_images/i_mages/35129.0.jpg,1,0,0,0
4,35158,../Data/Efigi_images/i_mages/35158.0.jpg,0,0,1,0
4,35164,../Data/Efigi_images/i_mages/35164.0.jpg,0,0,1,0
4,35168,../Data/Efigi_images/i_mages/35168.0.jpg,0,0,1,0
4,35170,../Data/Efigi_images/i_mages/35170.0.jpg,0,0,1,0
4,35174,../Data/Efigi_images/i_mages/35174.0.jpg,0,0,1,0
4,35181,../Data/Efigi_images/i_mages/35181.0.jpg,0,0,1,0
4,35185,../Data/Efigi_images/i_mages/35185.0.jpg,0,0,1,0
1,35191,../Data/Efigi_images/i_mages/35191.0.jpg,1,0,0,0
4,35196,../Data/Efigi_images/i_mages/35196.0.jpg,0,0,1,0
4,35202,../Data/Efigi_images/i_mages/35202.0.jpg,0,0,1,0
1,35203,../Data/Efigi_images/i_mages/35203.0.jpg,1,0,0,0
4,35217,../Data/Efigi_images/i_mages/35217.0.jpg,0,0,1,0
4,35227,../Data/Efigi_images/i_mages/35227.0.jpg,0,0,1,0
4,35235,../Data/Efigi_images/i_mages/35235.0.jpg,0,0,1,0
4,35249,../Data/Efigi_images/i_mages/35249.0.jpg,0,0,1,0
4,35259,../Data/Efigi_images/i_mages/35259.0.jpg,0,0,1,0
2,35266,../Data/Efigi_images/i_mages/35266.0.jpg,1,0,0,0
4,35272,../Data/Efigi_images/i_mages/35272.0.jpg,0,0,1,0
